id,premise,hypothesis,lang_abv,language,label
bd45b6d2ac,"Ukweli ni kwamba majadiliano ya msalaba yanaweza wakati mwingine kufanana na mambo yote matatu, kulingana na madhumuni, wasikilizaji, na athari.",Majadiliano huwa hayapo.,sw,Swahili,2
c0f9dcab5a,آمل أن تكون استمتعت وتشجعت بدرجة كبيرة.,أعلم أن هذه القضية تسبب لك اليأس ، ولكن نتطلع إلى عطلتك.,ar,Arabic,2
9eb9c300c3,"Gott wird nur als der Gott der Natur erwähnt, kraft dessen jedes Volk Anspruch auf eine getrennte und gleiche Stellung in der Gemeinschaft der Nationen hat","Menschen können unterschiedliche Einkommen haben, aber immer noch gleich sein.",de,German,1
4b6b98f612,她因为对此的回忆而颤抖。,她试图不去想发生了的事情。,zh,Chinese,1
a229473f25,ในปี 1998 คลาร์กเป็นประธานในการดำเนินการที่ได้รับการออกแบบมาเพื่อมุ่งเน้นถึงการแก้ไขปัญหาเกี่ยวกับความไม่พอเพียง,คล๊าร์คมั่นใจว่าทุกอย่างกำลังทำงานได้อย่างสมบูรณ์แบบ,th,Thai,2
da17630d97,"डेविडसन को 'bone' के साथ छद्म के स्कोन का उच्चारण नहीं अपनाना चाहिए - किसी भी दर पर विक्टोरिया के कारण नहीं, जहाँ वह रहता है, वेदी इंग्लिश है |",अगर डेविडसन शब्द स्कोन और बोन से तुकवाला हुआ तो कविता में यह बेहतर होगा।,hi,Hindi,2
31f4d37739,أبلغت الدكتور بذلك في رسالة، يبدو أن ذلك يروق له، وأرسل لي بدوره فاكهة صغيرة في عيد الميلاد.,أرسل لي الطبيب زجاجة من النبيذ في عيد الميلاد.,ar,Arabic,2
a67c424e22,"Pitt, medio vestido con camisa y pantalones, se apoyó contra la barandilla y lo observó, una preocupación inconfundible impresa en su semblante franco y justo.",Pitt llevaba puesta una camiseta y pantalones.,es,Spanish,0
55266f7301,"Sí, pero no creo que vayamos a hacerlo porque es que no se pueden obtener estaciones locales y esa es la noticia en la que estamos más interesados.",El precio es bastante bueno.,es,Spanish,1
2f3ab4591d,".. δέσμες από λευκά σύννεφα διάσπαρτα σε ένα καθαρό, μπλε ουρανό.","Ο ουρανός είναι καθαρός και γαλάζιος, ενώ υπάρχουν σποραδικά σύννεφα.",el,Greek,0
d9d7b034e5,اور وہ روادار اور مددگار ہیں، اگرچہ وہ جانتے ہیں کہ ان کا خوبصورت ساحل ابھی ان کا نہیں ہے.,ان کے پاس ساحلی پٹی کی پانچ سو میل لمبی جگہ ہوا کرتی تھی,ur,Urdu,1
e76b7a2bc9,bạn đang nói giáo viên hay bố mẹ,Bạn ngụ ý gì về cha mẹ và các giáo viên?,vi,Vietnamese,1
bc6b3473c7,Η γραμματική και η αίγλη είναι ιστορικά η ίδια λέξη.,Στο παρελθόν οι λέξεις γραμματική και αίγλη ήταν πανομοιότυπες.,el,Greek,0
d8a1714cf7,Vos contributions au Fonds annuel au niveau de la Maennerchor Society ont apporté une aide importante à l'école.,La Maennerchor Society reçoit des dons.,fr,French,0
505a6b5eff,"Me quedan una o dos espinas. Y, con una risa, Blood se fue a su camarote.",Sangre estaba riendo porque estaba feliz.,es,Spanish,1
79cb38cbf7,"Добре, радвам се, че говорих с теб. Благодаря много! Чао.","Толкова се радвам, че проведохме този разговор днес!",bg,Bulgarian,1
a9a0988e8d,"Laut der öffentlichen Stellungnahme, wir die Title V operating-Bescheinigung erst ausgestellt, wenn die Konformitätsmessungen am Steuerungselement abgeschlossen sind.",Titel V ist ein sehr wichtiges Dokument.,de,German,1
9220ddf30f,嗯，我的祖父母总是非常非常的有爱心，而我的父母也是，我们在下边享受美好时光。,开车去祖父母的房子花了很长时间。,zh,Chinese,1
e36b240546,"Районът, предизвикващ най-голям интерес сред посетителите, е малкият стар квартал около катедралата, която стои на малък хълм с изглед към залива.",Посетителите харесват цветята около катедрата.,bg,Bulgarian,1
4dc8526604,如果救世军的红盾可以说话，它可能会告诉你我们最近如何帮助糖尿病患者获得所需的胰岛素。,救世军帮助任何需要它的人。,zh,Chinese,1
5c3a484144,"Đối với các EGU bị ảnh hưởng cho năm 2010 và mỗi năm sau đó, Quản trị viên sẽ phân bổ các khoản trợ cấp thủy ngân theo mục 474 và tiến hành đấu giá các khoản phụ cấp thủy ngân theo mục 409, theo các số liệu trong Bảng A.",Hạn chế lượng thủy ngân trong hải sản.,vi,Vietnamese,1
079bc9dbe5,“清楚。”他的勋爵等了一会儿才回答。,主在拖延时间的唯一原因是他需要想到一个机智的回复。,zh,Chinese,1
d6e7944cf4,"По този начин, след като е открит приятен мотив, следващото малко упражнение е да се възпроизведе този мотив с леки вариации.",Лесно е да се направи изменение.,bg,Bulgarian,0
fc90356a4a,کیا یہ بیس فیصد سود ہے؟,کوۂی انٹرسٹ نہیں ہے,ur,Urdu,2
d0c15105ba,"Sonra onu alıyorum ve bir harika oluyorum, onunla ne yapacağım?",Bu aleti nasıl kullanacağımı bilmiyorum.,tr,Turkish,1
baaa7a94c7,यह हमारा एकमात्र मौका है .... उसके बाकी के सब चिल्लाने में डूब गए थे कि लड़की को बंधक ना बनाएं।,उपलब्ध एकमात्र अवसरों में से एक लड़की का आत्मसमर्पण होगा।,hi,Hindi,0
c7c1aaf9c6,"Wakati huo huo, jeshi la hewa lilinunua ndege SR71, ambayo sasa ni A-12, ambayo ilikuwa yafanya kazi na shirika la akili la kati",Jeshi la Angani lilibadilisha ndege.,sw,Swahili,0
9bc1f9996c,与你的电视机在一起，你觉得适合电视被盗窃的惩罚是死亡,你认为对于盗窃电视行为的最佳选择就是让他们走。,zh,Chinese,2
6952c9d312,"М-м-м, ну, информатика и когнитивистика, в общем...",Также наука об окружающей среде.,ru,Russian,1
252612852b,"Evet, bir Cocker Spaniel vardı, o bir açık hava köpeği ve uh ben daha iyi uh-huh sevdiğimi düşünüyorum",Ben gün boyu dışarıda olmak isteyen aktif bir köpektense daha çok tembel bir ev köpeğiyim.,tr,Turkish,2
524793438a,يعمل الموظفون على برنامج لزيادة أعداد طيور الفلامنجو في جزر فيرجن الأمريكية ، وسوف تجد قطيعًا صغيرًا هنا يتكاثر بنجاح كل عام.,يعمل الموظفين على زيادة كمية طيور الفلامنجو في الجزيرة.,ar,Arabic,0
d6a3706fdf,Ние бихме влезли там.,Ще влезем.,bg,Bulgarian,0
cdd34e817a,"Публикации ранних Американских путешественников к юго-западу и Мексике описывают Испанских мексиканцев не только в нелицеприятных терминах, но и с экстремальной страстью.",Первые переселенцы на территории Америки негативно отзывались об испаноговорящих жителях Мексики.,ru,Russian,0
92ccacf542,Mamia ya wanajeshi shujaa wachache chini ya Leonidas wa Sparta yalichelewesha jeshi kubwa la Uajemi katika njia ya Thermopylae kwa muda wa kutosha kuwaondoa Waathene kuwapeleka kisiwa cha Salamis,Waparteni walishinda Waajemi katika Thermopylae.,sw,Swahili,2
fe2b0eb188,"знаейки през цялото време, че знам как винаги ще позная този уникален, разкъсан глас","Знам този глас, защото принадлежи на майка ми.",bg,Bulgarian,1
065d8bada6,ฟังก์ชันการตอบสนองการให้ความสนใจบางประการที่ใช้ในการวิเคราะห์ผลประโยชน์ได้มาจากการศึกษาระยะสั้น,การศึกษาระยะสั้นห้ารายการได้รับการวิเคราะห์สำหรับการศึกษานี้,th,Thai,1
6eff086099,是的，事实上，我有这样的更老的歌手或更老的歌手老姐妹,我有一个比我大的姐姐。,zh,Chinese,0
ced10693a8,"Muchas de sus sugerencias involucraron acciones que, aunque divertidas y crueles, no son ilegales sino meramente improbables (la mayoría de los hombres estarían demasiado asustados para levantarlo mientras el mono estauviera en la habitación).",Los hombres no lo levantarían ya que tienen miedo.,es,Spanish,0
9280cbbc47,tôi không biết nhưng tôi vẫn nghĩ như ở ngoài đất nước khi cô ấy nói rằng tôi giống như những gì đó,Tôi tin rằng nó đã được ra trong nước.,vi,Vietnamese,0
6f1cf5cbc6,أم ، كان جدي وجدتي دائما ناس محبين جدا جدا وكان والدأي يقضوا وقتا ممتعا هناك .,كان أجدادي غريبين الأطوار ولم نكن نحب أبداً الذهاب إلى منزلهم.,ar,Arabic,2
bfe61e0cea,"Зачем  же вы  тогда  гнались?, - холодно спросила  она, стоя перед ним прямо, бледная и очень целомудренная в своей необычной позе.","Ее самообладание выглядело неестественным, так как у нее болела спина",ru,Russian,1
2d5f02aaf1,"Както главният секретар Пауъл, така и секретарят Ръмсфелд изглежда вече също са били информирани по тези въпроси от DCI.",Те бяха информирани за текущото състояние на две групи самоплетоносачи за нападение  в Средиземно море.,bg,Bulgarian,1
